"","p_val","avg_logFC","pct.1","pct.2","p_val_adj","cluster","gene","ClusterName"
"1190",1.24429939595513e-23,0.328197345854718,0.389,0.231,1.74413446331031e-19,2,"TXN","T cells CD4 - 1"
"1191",1.57598597386833e-65,0.855809608663966,0.988,0.723,2.20905953957123e-61,12,"JUNB","T cells CD4 memory resting/ T cells CD8"
"1192",3.0005954754068e-53,0.676185515683458,0.98,0.603,4.20593467787771e-49,12,"CRIP1","T cells CD4 memory resting/ T cells CD8"
"1193",5.70423111933522e-47,0.345789153054867,1,0.994,7.99562075997218e-43,12,"TPT1","T cells CD4 memory resting/ T cells CD8"
"1194",1.16490734890503e-39,0.720910505018308,0.693,0.3,1.63285063096018e-35,12,"KLRB1","T cells CD4 memory resting/ T cells CD8"
"1195",4.22899753979022e-33,0.509700418258851,0.996,0.787,5.92778585152396e-29,12,"LTB","T cells CD4 memory resting/ T cells CD8"
"1196",1.28449360541093e-32,0.522418838494199,0.933,0.634,1.8004746867045e-28,12,"VIM","T cells CD4 memory resting/ T cells CD8"
"1197",4.0559838094484e-32,0.58439744520983,0.551,0.228,5.68527250570382e-28,12,"FOS","T cells CD4 memory resting/ T cells CD8"
"1198",1.54673522524127e-30,0.537509554883305,0.697,0.349,2.16805876522069e-26,12,"IL7R","T cells CD4 memory resting/ T cells CD8"
"1199",2.82020794421125e-30,0.520960776105166,0.957,0.78,3.95308547540091e-26,12,"ZFP36L2","T cells CD4 memory resting/ T cells CD8"
"1200",3.76651895760895e-30,0.402707123002961,1,0.801,5.27952962288046e-26,12,"S100A4","T cells CD4 memory resting/ T cells CD8"
"1201",1.09892905326243e-29,0.488660437034043,0.374,0.127,1.54036885395795e-25,12,"TNFAIP3","T cells CD4 memory resting/ T cells CD8"
"1202",1.94798366924918e-29,0.517183570758633,0.319,0.098,2.73048870918658e-25,12,"RGCC","T cells CD4 memory resting/ T cells CD8"
"1203",7.11820702010597e-29,0.405782125159142,0.276,0.076,9.97759078008254e-25,12,"AQP3","T cells CD4 memory resting/ T cells CD8"
"1204",9.51888387498525e-29,0.520669202487918,0.598,0.275,1.33426195275668e-24,12,"PLP2","T cells CD4 memory resting/ T cells CD8"
"1205",1.92747222292846e-28,0.516506899594982,0.894,0.592,2.70173781487882e-24,12,"LDHB","T cells CD4 memory resting/ T cells CD8"
"1206",3.3678720261049e-28,0.522379628442017,0.567,0.25,4.72074621899123e-24,12,"ITGB1","T cells CD4 memory resting/ T cells CD8"
"1207",9.61890958676105e-28,0.418027494549255,0.295,0.088,1.3482825567763e-23,12,"SOCS3","T cells CD4 memory resting/ T cells CD8"
"1208",1.4602690412877e-23,0.546243637636432,0.551,0.268,2.04685911517297e-19,12,"DDIT4","T cells CD4 memory resting/ T cells CD8"
"1209",3.27245968393186e-23,0.404218472894016,0.394,0.153,4.58700673896729e-19,12,"TIMP1","T cells CD4 memory resting/ T cells CD8"
"1210",5.65452020503369e-20,0.443419206533228,0.516,0.246,7.92594097139572e-16,12,"SPOCK2","T cells CD4 memory resting/ T cells CD8"
"1211",2.90312372394582e-19,0.346393104843778,0.26,0.089,4.06930852385485e-15,12,"LIMS1","T cells CD4 memory resting/ T cells CD8"
"1212",2.05809004924443e-18,0.306810858340196,0.264,0.093,2.88482482202592e-14,12,"TNFRSF25","T cells CD4 memory resting/ T cells CD8"
"1213",4.29026061126025e-18,0.333646351914505,0.276,0.1,6.0136582988035e-14,12,"GATA3","T cells CD4 memory resting/ T cells CD8"
"1214",7.04516707025772e-18,0.407065040548327,0.472,0.231,9.87521068238024e-14,12,"DNAJB1","T cells CD4 memory resting/ T cells CD8"
"1215",2.01868512151986e-17,0.387930301648404,0.783,0.498,2.82959093483439e-13,12,"GSTK1","T cells CD4 memory resting/ T cells CD8"
"1216",8.41803166984125e-17,0.365831990592458,0.417,0.192,1.17995549916165e-12,12,"FLT3LG","T cells CD4 memory resting/ T cells CD8"
"1217",9.29363822934679e-17,0.347952018014683,0.48,0.231,1.30268927060754e-12,12,"EML4","T cells CD4 memory resting/ T cells CD8"
"1218",1.26382896446543e-16,0.386728226417528,0.701,0.417,1.77150905949119e-12,12,"NDUFS5","T cells CD4 memory resting/ T cells CD8"
"1219",1.3231456546643e-16,0.349107133681992,0.323,0.135,1.85465326414295e-12,12,"FOSB","T cells CD4 memory resting/ T cells CD8"
"1220",3.08087850021858e-16,0.355342749229012,0.898,0.712,4.31846739375638e-12,12,"FXYD5","T cells CD4 memory resting/ T cells CD8"
"1221",4.37995446612983e-16,0.377027121443017,0.362,0.166,6.13938217517419e-12,12,"CORO1B","T cells CD4 memory resting/ T cells CD8"
"1222",1.08824416493896e-15,0.401254382064105,0.346,0.156,1.52539184599494e-11,12,"TOB1","T cells CD4 memory resting/ T cells CD8"
"1223",1.42291770017813e-15,0.356431663237707,0.618,0.362,1.99450374033968e-11,12,"NOSIP","T cells CD4 memory resting/ T cells CD8"
"1224",5.69758288231546e-15,0.37194710159887,0.394,0.191,7.98630192614158e-11,12,"PBXIP1","T cells CD4 memory resting/ T cells CD8"
"1225",7.51643160805053e-14,0.32887543506731,0.346,0.159,1.05357821850044e-09,12,"RCAN3","T cells CD4 memory resting/ T cells CD8"
"1226",1.10729481670878e-13,0.359152542137995,0.366,0.178,1.5520951445807e-09,12,"SLC2A3","T cells CD4 memory resting/ T cells CD8"
"1227",3.21430713538089e-13,0.305683097244851,0.295,0.129,4.50549431166339e-09,12,"MAL","T cells CD4 memory resting/ T cells CD8"
"1228",1.24338629861009e-12,0.424542197029422,0.642,0.428,1.74285457476176e-08,12,"JUN","T cells CD4 memory resting/ T cells CD8"
"1229",1.57376709269046e-12,0.329213295611083,0.63,0.378,2.20594933382422e-08,12,"ANXA1","T cells CD4 memory resting/ T cells CD8"
"1230",1.93188875488288e-08,0.306382262553715,0.472,0.307,0.000270792846771933,12,"ARHGAP15","T cells CD4 memory resting/ T cells CD8"
"1231",0,1.47257155389055,0.844,0.222,0,1,"CMC1","T cells CD8 - 1"
"1232",2.54295541295208e-299,1.12282708347557,0.998,0.692,3.56446060233494e-295,1,"CCL5","T cells CD8 - 1"
"1233",2.46285687982233e-249,1.03076306739637,0.81,0.296,3.45218648844696e-245,1,"CD8B","T cells CD8 - 1"
"1234",2.68085467972897e-234,1.05053678247003,0.621,0.169,3.7577540045761e-230,1,"TRGC2","T cells CD8 - 1"
"1235",7.77886766683409e-227,0.835771620837531,0.936,0.422,1.09036388086013e-222,1,"CST7","T cells CD8 - 1"
"1236",3.05878970581581e-223,0.876842197493255,0.997,0.682,4.28750553064202e-219,1,"NKG7","T cells CD8 - 1"
"1237",3.45568666306527e-219,0.925752442997289,0.621,0.175,4.84383599561858e-215,1,"KLRG1","T cells CD8 - 1"
"1238",1.19929474750801e-216,0.945497277009997,0.731,0.26,1.68105144758198e-212,1,"CD8A","T cells CD8 - 1"
"1239",1.48102995500706e-211,0.890766905386986,0.836,0.332,2.0759596879334e-207,1,"GZMH","T cells CD8 - 1"
"1240",3.60543463978502e-207,0.885129671211317,0.723,0.243,5.05373773458666e-203,1,"KLRD1","T cells CD8 - 1"
"1241",5.96645797798278e-180,0.855518674659952,0.603,0.189,8.36318414773847e-176,1,"CCL4","T cells CD8 - 1"
"1242",1.84310040992243e-160,0.326468302521939,1,1,2.58347384458828e-156,1,"B2M","T cells CD8 - 1"
"1243",2.12135172815228e-160,0.731941423416397,0.817,0.369,2.97349871735105e-156,1,"GZMA","T cells CD8 - 1"
"1244",4.10026964423083e-150,0.814560768679347,0.742,0.344,5.74734796031836e-146,1,"MT2A","T cells CD8 - 1"
"1245",4.4642854608205e-147,0.767406056664699,0.753,0.357,6.25758893043209e-143,1,"GZMM","T cells CD8 - 1"
"1246",1.29716825542591e-124,0.593358377745687,0.928,0.651,1.8182407436305e-120,1,"HCST","T cells CD8 - 1"
"1247",2.1749686320713e-119,0.700171914688764,0.577,0.229,3.04865353157434e-115,1,"LYAR","T cells CD8 - 1"
"1248",2.48269337973427e-117,0.636327047273974,0.274,0.057,3.47999131037353e-113,1,"CD160","T cells CD8 - 1"
"1249",4.11817806837584e-117,0.547458615029963,0.964,0.716,5.77245019844242e-113,1,"IL32","T cells CD8 - 1"
"1250",1.82775999038339e-116,0.614789945838527,0.809,0.434,2.5619711785204e-112,1,"CTSW","T cells CD8 - 1"
"1251",4.21866524793656e-116,0.770466642061528,0.651,0.302,5.91330307803268e-112,1,"DUSP2","T cells CD8 - 1"
"1252",2.42938824613833e-106,0.316786761650921,0.999,0.994,3.4052735046121e-102,1,"HLA-B","T cells CD8 - 1"
"1253",1.52300724987477e-96,0.614717140790747,0.533,0.216,2.13479926214947e-92,1,"AC092580.4","T cells CD8 - 1"
"1254",1.3761657722003e-94,0.336329551475513,0.998,0.986,1.92897156289316e-90,1,"HLA-C","T cells CD8 - 1"
"1255",1.99613740583311e-92,0.535521389588919,0.899,0.628,2.79798580175627e-88,1,"CD3D","T cells CD8 - 1"
"1256",3.81497823076873e-84,0.504215977569397,0.896,0.639,5.34745498606853e-80,1,"TRAC","T cells CD8 - 1"
"1257",1.22112219234408e-82,0.682037951334317,0.389,0.14,1.7116469770087e-78,1,"GZMK","T cells CD8 - 1"
"1258",1.95306157959298e-81,0.348460104899854,0.998,0.946,2.73760641611548e-77,1,"PFN1","T cells CD8 - 1"
"1259",2.45863670563764e-81,0.572587859415604,0.333,0.108,3.44627107029229e-77,1,"TRGC1","T cells CD8 - 1"
"1260",1.86617280015674e-76,0.34355698002156,0.993,0.979,2.6158144139797e-72,1,"HLA-A","T cells CD8 - 1"
"1261",3.96790508243996e-75,0.535922830666972,0.33,0.114,5.56181255405609e-71,1,"SH2D1A","T cells CD8 - 1"
"1262",7.97380747009919e-75,0.470204721209352,0.31,0.098,1.1176885930838e-70,1,"FCRL6","T cells CD8 - 1"
"1263",9.42069470238444e-75,0.571745123900165,0.426,0.173,1.32049877643323e-70,1,"PLEK","T cells CD8 - 1"
"1264",7.39973384200455e-69,0.492809785962061,0.262,0.08,1.03722069263378e-64,1,"TIGIT","T cells CD8 - 1"
"1265",2.56395058608306e-66,0.527713023601782,0.609,0.343,3.59388953651262e-62,1,"CD2","T cells CD8 - 1"
"1266",7.82947846288042e-66,0.45589371008113,0.844,0.594,1.09745799614195e-61,1,"CD3E","T cells CD8 - 1"
"1267",3.41256733651757e-64,0.316914896586109,0.979,0.903,4.78339563559668e-60,1,"SH3BGRL3","T cells CD8 - 1"
"1268",2.65263018577281e-63,0.500411821737142,0.706,0.458,3.71819173139775e-59,1,"RARRES3","T cells CD8 - 1"
"1269",3.9694501914314e-63,0.348872630553306,0.833,0.535,5.5639783333294e-59,1,"SRGN","T cells CD8 - 1"
"1270",1.16364470442784e-61,0.440568450712461,0.716,0.421,1.6310807821965e-57,1,"ID2","T cells CD8 - 1"
"1271",9.61337341005052e-61,0.476050597001642,0.539,0.281,1.34750655088678e-56,1,"C12orf75","T cells CD8 - 1"
"1272",2.66061427721126e-60,0.320517102329658,0.57,0.285,3.72938303236703e-56,1,"PRF1","T cells CD8 - 1"
"1273",4.71603273575079e-57,0.462529251123126,0.37,0.157,6.61046308570189e-53,1,"SAMD3","T cells CD8 - 1"
"1274",5.25550480745915e-54,0.434684417610354,0.394,0.176,7.36664108861549e-50,1,"APMAP","T cells CD8 - 1"
"1275",5.99222580152406e-53,0.465810777285647,0.602,0.354,8.39930290599627e-49,1,"MYO1F","T cells CD8 - 1"
"1276",1.692043535917e-50,0.454662096113724,0.397,0.189,2.37173742429487e-46,1,"CTSC","T cells CD8 - 1"
"1277",1.37215927332051e-48,0.446615163470583,0.629,0.398,1.92335565341335e-44,1,"PPP2R5C","T cells CD8 - 1"
"1278",9.60692750903923e-47,0.416400044186801,0.594,0.358,1.34660302894203e-42,1,"CD3G","T cells CD8 - 1"
"1279",1.09144229050074e-46,0.451950571249719,0.444,0.236,1.52987465859488e-42,1,"FYN","T cells CD8 - 1"
"1280",1.31381738634572e-46,0.390500706345027,0.332,0.144,1.8415778304408e-42,1,"LINC00152","T cells CD8 - 1"
"1281",1.19157840273889e-45,0.488932130631474,0.314,0.137,1.6702354471191e-41,1,"PATL2","T cells CD8 - 1"
"1282",4.62727161901847e-45,0.411718167458533,0.341,0.154,6.48604662837819e-41,1,"PYHIN1","T cells CD8 - 1"
"1283",7.61838016938416e-45,0.40504475580289,0.269,0.108,1.06786834834258e-40,1,"ABI3","T cells CD8 - 1"
"1284",1.20116973531455e-44,0.361274950489526,0.768,0.551,1.6836796179904e-40,1,"CD99","T cells CD8 - 1"
"1285",3.37524864825192e-44,0.320854233439088,0.906,0.805,4.73108603025472e-40,1,"MYL12A","T cells CD8 - 1"
"1286",5.74401616876116e-44,0.373986736324386,0.253,0.098,8.05138746375252e-40,1,"RAB27A","T cells CD8 - 1"
"1287",3.64198285045991e-43,0.381805609140413,0.255,0.101,5.10496736148966e-39,1,"STOM","T cells CD8 - 1"
"1288",6.61227228488034e-42,0.360830860686751,0.714,0.495,9.26842206171677e-38,1,"LITAF","T cells CD8 - 1"
"1289",1.23573829662027e-40,0.36585562316261,0.262,0.107,1.73213437037264e-36,1,"C1orf21","T cells CD8 - 1"
"1290",3.41790761073184e-40,0.349263964670361,0.823,0.661,4.79088109796282e-36,1,"CALM1","T cells CD8 - 1"
"1291",1.93022230181846e-39,0.322016043398615,0.251,0.099,2.70559260045894e-35,1,"S1PR5","T cells CD8 - 1"
"1292",1.67651517976446e-38,0.387089236720767,0.627,0.426,2.34997132747585e-34,1,"LCK","T cells CD8 - 1"
"1293",2.28347623439394e-38,0.396322320367374,0.337,0.161,3.20074863774999e-34,1,"MATK","T cells CD8 - 1"
"1294",8.35454996651185e-38,0.392961799696459,0.527,0.322,1.17105726880597e-33,1,"GIMAP7","T cells CD8 - 1"
"1295",4.26428439026308e-37,0.393026014109509,0.484,0.291,5.97724742983176e-33,1,"PPP1R18","T cells CD8 - 1"
"1296",3.44623271997675e-36,0.39818609409254,0.364,0.189,4.8305844035914e-32,1,"PRKCH","T cells CD8 - 1"
"1297",6.06837806680538e-36,0.364393986476799,0.715,0.539,8.5060455362411e-32,1,"GUK1","T cells CD8 - 1"
"1298",5.54078318169525e-35,0.320178483435425,0.704,0.509,7.76651578578224e-31,1,"ITGB2","T cells CD8 - 1"
"1299",3.30002708205997e-34,0.366233992067802,0.366,0.195,4.62564796092346e-30,1,"RUNX3","T cells CD8 - 1"
"1300",1.2313564450203e-33,0.354754174057511,0.354,0.183,1.72599232898496e-29,1,"TPST2","T cells CD8 - 1"
"1301",2.01608743241485e-33,0.350385515162756,0.756,0.61,2.82594975401589e-29,1,"PTPRC","T cells CD8 - 1"
"1302",7.13071413965148e-32,0.350954575173191,0.331,0.169,9.99512200954948e-28,1,"ZEB2","T cells CD8 - 1"
"1303",4.40517196075331e-31,0.415179964373182,0.474,0.294,6.17472953738791e-27,1,"KLRB1","T cells CD8 - 1"
"1304",1.80640018410648e-30,0.319938453932746,0.443,0.261,2.53203113806205e-26,1,"CHST12","T cells CD8 - 1"
"1305",1.84420212734894e-29,0.316156779530011,0.701,0.54,2.58501812190501e-25,1,"MYL12B","T cells CD8 - 1"
"1306",5.56914548509081e-29,0.348351678800399,0.331,0.18,7.80627122645179e-25,1,"APOBEC3G","T cells CD8 - 1"
"1307",6.96975738712151e-29,0.360065463564849,0.51,0.33,9.76950892952821e-25,1,"C9orf142","T cells CD8 - 1"
"1308",6.3255146890961e-25,0.325947168101119,0.512,0.352,8.866473939706e-21,1,"LCP1","T cells CD8 - 1"
"1309",1.8760056413853e-24,0.327676272157571,0.375,0.226,2.62959710752977e-20,1,"ARPC5L","T cells CD8 - 1"
"1310",2.11280887354692e-24,0.340887645724954,0.421,0.27,2.96152419805072e-20,1,"STK17A","T cells CD8 - 1"
"1311",3.66625586617925e-24,0.324085499089589,0.43,0.277,5.13899084762345e-20,1,"GIMAP4","T cells CD8 - 1"
"1312",4.90088843691771e-22,0.304294690636418,0.52,0.361,6.86957532202755e-18,1,"RNF213","T cells CD8 - 1"
"1313",5.99338554171117e-22,0.322276146233867,0.346,0.212,8.40092851381654e-18,1,"ADGRE5","T cells CD8 - 1"
"1314",2.05470985867605e-21,0.310928775670088,0.516,0.371,2.88008680890622e-17,1,"PTP4A2","T cells CD8 - 1"
"1315",2.78950029666899e-21,0.339144510965333,0.394,0.253,3.91004256584093e-17,1,"AKNA","T cells CD8 - 1"
"1316",1.33836052996183e-20,0.319057869210507,0.406,0.264,1.8759799548475e-16,1,"CLEC2B","T cells CD8 - 1"
"1317",1.30561088305096e-18,0.307309383212514,0.438,0.307,1.83007477477253e-14,1,"ALOX5AP","T cells CD8 - 1"
"1318",0,1.47185475065773,0.961,0.33,0,7,"GZMH","T cells CD8 - 2"
"1319",0,1.31554913032664,0.881,0.247,0,7,"FGFBP2","T cells CD8 - 2"
"1320",7.45787695571345e-306,1.15512250779728,0.91,0.297,1.04537061288235e-301,7,"GZMB","T cells CD8 - 2"
"1321",2.64251772252212e-259,1.1372145581279,1,0.688,3.70401709165926e-255,7,"NKG7","T cells CD8 - 2"
"1322",5.29027414699475e-250,0.493271464483108,1,1,7.41537727184255e-246,7,"B2M","T cells CD8 - 2"
"1323",5.18588803505529e-244,0.954431983346147,0.322,0.033,7.26905925873699e-240,7,"ZNF683","T cells CD8 - 2"
"1324",1.53314380600707e-226,1.02565906970827,1,0.698,2.14900767288011e-222,7,"CCL5","T cells CD8 - 2"
"1325",7.60092949794755e-223,1.04305327723199,0.992,0.674,1.06542228772731e-218,7,"GNLY","T cells CD8 - 2"
"1326",4.40478089710109e-218,0.900577725706856,0.996,0.791,6.17418138346659e-214,7,"S100A4","T cells CD8 - 2"
"1327",1.15036402498232e-203,0.890701640801353,0.932,0.431,1.61246525381772e-199,7,"CST7","T cells CD8 - 2"
"1328",1.74662699807403e-185,1.03485456728702,0.814,0.355,2.44824706320036e-181,7,"LGALS1","T cells CD8 - 2"
"1329",1.27357016398838e-181,0.986960706386457,0.726,0.269,1.78516329886252e-177,7,"CD8A","T cells CD8 - 2"
"1330",1.02059086710876e-175,0.671493184657885,0.989,0.904,1.43056221842635e-171,7,"SH3BGRL3","T cells CD8 - 2"
"1331",1.06458226209249e-174,0.805470591504471,0.749,0.275,1.49222495677505e-170,7,"PRF1","T cells CD8 - 2"
"1332",6.86821004270635e-171,0.853786673967926,0.726,0.252,9.6271700168615e-167,7,"KLRD1","T cells CD8 - 2"
"1333",7.41717232208601e-169,0.685236470104048,0.982,0.773,1.0396650443868e-164,7,"S100A6","T cells CD8 - 2"
"1334",4.62722411268899e-158,0.366501744680842,1,0.999,6.48598003875616e-154,7,"TMSB4X","T cells CD8 - 2"
"1335",7.10675526966559e-156,1.01358261563865,0.574,0.181,9.96153886149026e-152,7,"TRGC2","T cells CD8 - 2"
"1336",1.19363445892356e-153,0.852346476961169,0.634,0.213,1.67311742107315e-149,7,"AC092580.4","T cells CD8 - 2"
"1337",1.01446775340844e-146,0.781955777216484,0.826,0.376,1.42197944995261e-142,7,"GZMA","T cells CD8 - 2"
"1338",6.88684657787579e-134,0.739873900445491,0.841,0.438,9.6532928482085e-130,7,"CTSW","T cells CD8 - 2"
"1339",3.98117394522809e-132,0.818301312628179,0.556,0.188,5.58041151902621e-128,7,"KLRG1","T cells CD8 - 2"
"1340",1.88255158447284e-130,0.660932879231112,0.976,0.719,2.63877255595558e-126,7,"IL32","T cells CD8 - 2"
"1341",1.19329652353277e-128,0.509789921505873,0.996,0.959,1.67264373703589e-124,7,"CD52","T cells CD8 - 2"
"1342",1.42134469917905e-120,0.808075485081899,0.441,0.129,1.99229886483928e-116,7,"PATL2","T cells CD8 - 2"
"1343",2.51989433331517e-120,0.727552588023747,0.609,0.233,3.53213588700788e-116,7,"EFHD2","T cells CD8 - 2"
"1344",1.02746832068484e-119,0.74512992744402,0.657,0.276,1.44020234510393e-115,7,"C12orf75","T cells CD8 - 2"
"1345",1.34389213984785e-118,0.702883288716965,0.396,0.104,1.88373361242473e-114,7,"ADGRG1","T cells CD8 - 2"
"1346",6.60180614052555e-114,0.665889854831174,0.928,0.656,9.25375166717466e-110,7,"HCST","T cells CD8 - 2"
"1347",2.22799949281066e-113,0.705523304028201,0.801,0.419,3.1229868890727e-109,7,"ID2","T cells CD8 - 2"
"1348",1.09760521363938e-112,0.632327813924579,0.299,0.063,1.53851322795832e-108,7,"PRSS23","T cells CD8 - 2"
"1349",6.80251319815513e-108,0.746238905688866,0.695,0.315,9.53508274985405e-104,7,"CD8B","T cells CD8 - 2"
"1350",1.14463324346188e-104,0.65831161734549,0.897,0.633,1.60443241736051e-100,7,"CD3D","T cells CD8 - 2"
"1351",1.65006288788297e-103,0.622216058641392,0.86,0.547,2.31289314994556e-99,7,"CD99","T cells CD8 - 2"
"1352",3.59559931308877e-91,0.708663746836677,0.693,0.355,5.03995155715653e-87,7,"MT2A","T cells CD8 - 2"
"1353",2.81518497528012e-90,0.607445675014436,0.912,0.697,3.94604477985014e-86,7,"IFITM1","T cells CD8 - 2"
"1354",1.07464506355045e-88,0.622226088170331,0.693,0.359,1.50632998557866e-84,7,"ANXA1","T cells CD8 - 2"
"1355",7.1547534092814e-86,0.430826503704497,0.986,0.948,1.00288178537897e-81,7,"PFN1","T cells CD8 - 2"
"1356",1.54040217162112e-84,0.651582257830014,0.541,0.234,2.15918172396133e-80,7,"ITGB1","T cells CD8 - 2"
"1357",7.1242240290414e-84,0.570628520384211,0.872,0.591,9.98602482150733e-80,7,"CRIP1","T cells CD8 - 2"
"1358",1.29524896460784e-80,0.531105131584571,0.342,0.103,1.8155504736908e-76,7,"C1orf21","T cells CD8 - 2"
"1359",5.84150676498363e-79,0.60298920286079,0.674,0.352,8.18804003247755e-75,7,"MYO1F","T cells CD8 - 2"
"1360",3.08407236061044e-78,0.58323454443572,0.351,0.111,4.32294422786766e-74,7,"TRGC1","T cells CD8 - 2"
"1361",5.45985808947103e-74,0.342714243777102,0.999,0.986,7.65308308401155e-70,7,"HLA-C","T cells CD8 - 2"
"1362",6.43172045051315e-74,0.305106492437082,0.999,0.994,9.01534255548428e-70,7,"HLA-B","T cells CD8 - 2"
"1363",4.01864289763437e-72,0.482761118134703,0.934,0.804,5.63293174961409e-68,7,"MYL12A","T cells CD8 - 2"
"1364",4.12098551307389e-71,0.460777350304748,0.839,0.54,5.77638539367567e-67,7,"SRGN","T cells CD8 - 2"
"1365",4.80851201267776e-70,0.554766782818434,0.687,0.405,6.74009128817041e-66,7,"RAP1B","T cells CD8 - 2"
